Time,Region,value
2046,USA,67750.44976
2047,CAZ,53742.4466
2047,CHA,39165.81899
2047,EUR,47675.47082
2047,IND,15463.15478
2047,JPN,47453.76686
2047,LAM,22795.629
2047,MEA,23953.03836
2047,NEU,36557.53156
2047,OAS,17268.79591
2047,REF,27818.28071
2047,SSA,6890.273779
2047,USA,68127.94958
2048,CAZ,54281.79055
2048,CHA,39920.27568
2048,EUR,48310.8961
2048,IND,15894.60241
2048,JPN,47962.67343
2048,LAM,23338.79604
2048,MEA,24343.46898
2048,NEU,37146.77924
2048,OAS,17620.92298
2048,REF,28305.61355
2048,SSA,7152.956846
2048,USA,68502.00054
2049,CAZ,54814.9766
2049,CHA,40683.84706
2049,EUR,48946.66262
2049,IND,16323.97605
2049,JPN,48477.90883
2049,LAM,23880.3219
2049,MEA,24728.30948
2049,NEU,37735.06763
2049,OAS,17970.52341
2049,REF,28793.32288
2049,SSA,7408.46483
2049,USA,68872.64967
2050,CAZ,55342.10959
2050,CHA,41456.69933
2050,EUR,49582.77065
2050,IND,16751.29061
2050,JPN,48999.59187
2050,LAM,24420.21402
2050,MEA,25107.67908
2050,NEU,38322.39909
2050,OAS,18317.6243
2050,REF,29281.40915
2050,SSA,7657.087747
2050,USA,69239.94318
2051,CAZ,55893.9135
2051,CHA,42132.58757
2051,EUR,50258.60574
2051,IND,17228.57058
2051,JPN,49553.3927
2051,LAM,25019.92262
2051,MEA,25553.00275
2051,NEU,38967.78681
2051,OAS,18718.51595
2051,REF,29791.42154
2051,SSA,7998.292535
2051,USA,69607.25422
2052,CAZ,56439.47866
2052,CHA,42818.28418
2052,EUR,50935.07196
2052,IND,17704.53073
2052,JPN,50114.01735
2052,LAM,25619.13585
2052,MEA,25993.16068
2052,NEU,39613.18599
2052,OAS,19117.42789
2052,REF,30302.23785
2052,SSA,8331.135705
2052,USA,69971.18151
2053,CAZ,56978.9103
2053,CHA,43514.00423
2053,EUR,51612.1702
2053,IND,18179.17653
2053,JPN,50681.5927
2053,LAM,26217.85433
2053,MEA,26428.24225
2053,NEU,40258.59661
2053,OAS,19514.37475
2053,REF,30813.85997
2053,SSA,8655.920902
2053,USA,70331.7716
2054,CAZ,57512.31125
2054,CHA,44219.96913
2054,EUR,52289.90133
2054,IND,18652.51341
2054,JPN,51256.24884
2054,LAM,26816.07867
2054,MEA,26858.33478
2054,NEU,40904.0187
2054,OAS,19909.371
2054,REF,31326.28981
2054,SSA,8972.937246
2054,USA,70689.07019
2055,CAZ,58039.7821
2055,CHA,44936.40683
2055,EUR,52968.26626
2055,IND,19124.54679
2055,JPN,51838.11911
2055,LAM,27413.80949
2055,MEA,27283.52357
2055,NEU,41549.45223
2055,OAS,20302.431
2055,REF,31839.52928
2055,SSA,9282.460189
2055,USA,71043.12213
2056,CAZ,58665.05305
2056,CHA,45627.93621
2056,EUR,53725.07396
2056,IND,19651.91025
2056,JPN,52454.01972
2056,LAM,28066.08461
2056,MEA,27789.01519
2056,NEU,42246.20477
2056,OAS,20749.59361
2056,REF,32451.71728
2056,SSA,9695.235553
2056,USA,71424.59238
2057,CAZ,59283.33412
2057,CHA,46331.07611
2057,EUR,54482.78666
2057,IND,20178.876
2057,JPN,53077.92087
2057,LAM,28719.16792
2057,MEA,28290.01623
2057,NEU,42943.98851
2057,OAS,21195.47181
2057,REF,33065.50332
2057,SSA,10099.26346
2057,USA,71802.44639
2058,CAZ,59894.74186
2058,CHA,47046.12142
2058,EUR,55241.406
2058,IND,20705.44448
2058,JPN,53709.97947
2058,LAM,29373.06089
2058,MEA,28786.58625
2058,NEU,43642.80575
2058,OAS,21640.07114
2058,REF,33680.89367
2058,SSA,10494.81907
2058,USA,72176.73535
2059,CAZ,60499.39025
2059,CHA,47773.37708
2059,EUR,56000.93358
2059,IND,21231.61614
2059,JPN,54350.35655
2059,LAM,30027.76505
2059,MEA,29278.78379
2059,NEU,44342.65878
2059,OAS,22083.39707
2059,REF,34297.89463
2059,SSA,10882.1661
2059,USA,72547.50948
2060,CAZ,61097.39077
2060,CHA,48513.15855
2060,EUR,56761.37105
2060,IND,21757.39142
2060,JPN,54999.21741
2060,LAM,30683.28191
2060,MEA,29766.66634
2060,NEU,45043.54992
2060,OAS,22525.45508
2060,REF,34916.51253
2060,SSA,11261.55744
2060,USA,72914.81805
2061,CAZ,61828.82583
2061,CHA,49222.85089
2061,EUR,57597.30959
2061,IND,22333.7812
2061,JPN,55669.06959
2061,LAM,31385.84149
2061,MEA,30340.36895
2061,NEU,45795.38876
2061,OAS,23026.42499
