Time,Region,Material,value
2000,CAZ,HDPE,0.0312
2000,CHA,HDPE,0.467
2000,IND,HDPE,0.0507
2000,JPN,HDPE,0.0418
2000,USA,HDPE,0.0577
2001,LAM,HDPE,0.0555
2001,OAS,HDPE,0.0506
2001,SSA,HDPE,0.0316
2001,EUR,HDPE,0.1297
2001,NEU,HDPE,0.0295
2001,MEA,HDPE,0.0299
2001,REF,HDPE,0.0266
2001,CAZ,HDPE,0.033
2001,CHA,HDPE,0.467
2001,IND,HDPE,0.0552
2001,JPN,HDPE,0.0457
2001,USA,HDPE,0.0577
2002,LAM,HDPE,0.0581
2002,OAS,HDPE,0.0531
2002,SSA,HDPE,0.033
2002,EUR,HDPE,0.1297
2002,NEU,HDPE,0.032
2002,MEA,HDPE,0.0313
2002,REF,HDPE,0.0279
2002,CAZ,HDPE,0.0349
2002,CHA,HDPE,0.467
2002,IND,HDPE,0.0597
2002,JPN,HDPE,0.0498
2002,USA,HDPE,0.0577
2003,LAM,HDPE,0.0608
2003,OAS,HDPE,0.0556
2003,SSA,HDPE,0.0345
2003,EUR,HDPE,0.1297
2003,NEU,HDPE,0.0346
2003,MEA,HDPE,0.0327
2003,REF,HDPE,0.0292
2003,CAZ,HDPE,0.0367
2003,CHA,HDPE,0.467
2003,IND,HDPE,0.0641
2003,JPN,HDPE,0.0538
2003,USA,HDPE,0.0577
2004,LAM,HDPE,0.0634
2004,OAS,HDPE,0.0581
2004,SSA,HDPE,0.036
2004,EUR,HDPE,0.1297
2004,NEU,HDPE,0.0372
2004,MEA,HDPE,0.0342
2004,REF,HDPE,0.0305
2004,CAZ,HDPE,0.0385
2004,CHA,HDPE,0.467
2004,IND,HDPE,0.0686
2004,JPN,HDPE,0.0579
2004,USA,HDPE,0.0577
2005,LAM,HDPE,0.066
2005,OAS,HDPE,0.0605
2005,SSA,HDPE,0.0374
2005,EUR,HDPE,0.1297
2005,NEU,HDPE,0.0398
2005,MEA,HDPE,0.0355
2005,REF,HDPE,0.0317
2005,CAZ,HDPE,0.0403
2005,CHA,HDPE,0.467
2005,IND,HDPE,0.073
2005,JPN,HDPE,0.0619
2005,USA,HDPE,0.0577
2006,LAM,HDPE,0.0686
2006,OAS,HDPE,0.063
2006,SSA,HDPE,0.0388
2006,EUR,HDPE,0.1297
2006,NEU,HDPE,0.0423
2006,MEA,HDPE,0.0369
2006,REF,HDPE,0.033
2006,CAZ,HDPE,0.0421
2006,CHA,HDPE,0.4482
2006,IND,HDPE,0.0775
2006,JPN,HDPE,0.066
2006,USA,HDPE,0.0607
2007,LAM,HDPE,0.0712
2007,OAS,HDPE,0.0654
2007,SSA,HDPE,0.0403
2007,EUR,HDPE,0.1376
2007,NEU,HDPE,0.0449
2007,MEA,HDPE,0.0383
2007,REF,HDPE,0.0342
2007,CAZ,HDPE,0.0439
2007,CHA,HDPE,0.4294
2007,IND,HDPE,0.0819
2007,JPN,HDPE,0.0701
2007,USA,HDPE,0.0636
2008,LAM,HDPE,0.0737
2008,OAS,HDPE,0.0676
2008,SSA,HDPE,0.0417
2008,EUR,HDPE,0.1388
2008,NEU,HDPE,0.0474
2008,MEA,HDPE,0.0396
2008,REF,HDPE,0.0352
2008,CAZ,HDPE,0.0456
2008,CHA,HDPE,0.4107
2008,IND,HDPE,0.0862
2008,JPN,HDPE,0.0741
2008,USA,HDPE,0.0665
2009,LAM,HDPE,0.0763
2009,OAS,HDPE,0.0699
2009,SSA,HDPE,0.0431
2009,EUR,HDPE,0.1552
2009,NEU,HDPE,0.0499
2009,MEA,HDPE,0.041
2009,REF,HDPE,0.0363
2009,CAZ,HDPE,0.0473
2009,CHA,HDPE,0.3919
2009,IND,HDPE,0.0905
2009,JPN,HDPE,0.0782
2009,USA,HDPE,0.0694
2010,LAM,HDPE,0.0789
2010,OAS,HDPE,0.0724
2010,SSA,HDPE,0.0446
2010,EUR,HDPE,0.1698
2010,NEU,HDPE,0.0525
2010,MEA,HDPE,0.0424
2010,REF,HDPE,0.0375
2010,CAZ,HDPE,0.0492
2010,CHA,HDPE,0.3731
2010,IND,HDPE,0.0951
2010,JPN,HDPE,0.0823
2010,USA,HDPE,0.0723
2011,LAM,HDPE,0.0815
2011,OAS,HDPE,0.0748
2011,SSA,HDPE,0.046
2011,EUR,HDPE,0.1707
2011,NEU,HDPE,0.0552
2011,MEA,HDPE,0.0437
2011,REF,HDPE,0.0387
2011,CAZ,HDPE,0.051
2011,CHA,HDPE,0.361
2011,IND,HDPE,0.0997
2011,JPN,HDPE,0.0866
2011,USA,HDPE,0.0736
2012,LAM,HDPE,0.084
2012,OAS,HDPE,0.0771
2012,SSA,HDPE,0.0474
2012,EUR,HDPE,0.1757
2012,NEU,HDPE,0.0578
2012,MEA,HDPE,0.045
2012,REF,HDPE,0.0398
2012,CAZ,HDPE,0.0528
2012,CHA,HDPE,0.3489
2012,IND,HDPE,0.1042
2012,JPN,HDPE,0.0908
2012,USA,HDPE,0.0749
2013,LAM,HDPE,0.0865
2013,OAS,HDPE,0.0794
2013,SSA,HDPE,0.0488
2013,EUR,HDPE,0.1797
2013,NEU,HDPE,0.0603
2013,MEA,HDPE,0.0464
2013,REF,HDPE,0.0409
2013,CAZ,HDPE,0.0545
2013,CHA,HDPE,0.3369
2013,IND,HDPE,0.1086
2013,JPN,HDPE,0.0948
2013,USA,HDPE,0.0761
2014,LAM,HDPE,0.0891
2014,OAS,HDPE,0.0816
2014,SSA,HDPE,0.0502
2014,EUR,HDPE,0.1922
2014,NEU,HDPE,0.0628
2014,MEA,HDPE,0.0477
2014,REF,HDPE,0.0419
2014,CAZ,HDPE,0.0562
2014,CHA,HDPE,0.3248
2014,IND,HDPE,0.1129
2014,JPN,HDPE,0.0989
2014,USA,HDPE,0.0774
2015,LAM,HDPE,0.0918
2015,OAS,HDPE,0.0842
2015,SSA,HDPE,0.0517
2015,EUR,HDPE,0.1879
2015,NEU,HDPE,0.0657
2015,MEA,HDPE,0.0491
2015,REF,HDPE,0.0432
2015,CAZ,HDPE,0.0581
2015,CHA,HDPE,0.3127
2015,IND,HDPE,0.1176
2015,JPN,HDPE,0.1034
2015,USA,HDPE,0.0787
2016,LAM,HDPE,0.0945
2016,OAS,HDPE,0.0866
2016,SSA,HDPE,0.0531
2016,EUR,HDPE,0.2074
2016,NEU,HDPE,0.0683
2016,MEA,HDPE,0.0505
2016,REF,HDPE,0.0443
2016,CAZ,HDPE,0.0601
2016,CHA,HDPE,0.3082
2016,IND,HDPE,0.122
2016,JPN,HDPE,0.1077
2016,USA,HDPE,0.0739
2017,LAM,HDPE,0.097
2017,OAS,HDPE,0.0888
2017,SSA,HDPE,0.0546
2017,EUR,HDPE,0.1951
2017,NEU,HDPE,0.0709
2017,MEA,HDPE,0.0518
2017,REF,HDPE,0.0454
2017,CAZ,HDPE,0.0619
2017,CHA,HDPE,0.3037
2017,IND,HDPE,0.1262
2017,JPN,HDPE,0.112
2017,USA,HDPE,0.0692
2018,LAM,HDPE,0.0995
2018,OAS,HDPE,0.0911
2018,SSA,HDPE,0.056
2018,EUR,HDPE,0.1902
2018,NEU,HDPE,0.0734
2018,MEA,HDPE,0.0532
2018,REF,HDPE,0.0465
2018,CAZ,HDPE,0.0637
2018,CHA,HDPE,0.2992
2018,IND,HDPE,0.1302
2018,JPN,HDPE,0.1162
2018,USA,HDPE,0.0702
2019,LAM,HDPE,0.1021
2019,OAS,HDPE,0.0934
2019,SSA,HDPE,0.0572
2019,EUR,HDPE,0.2001
2019,NEU,HDPE,0.0754
2019,MEA,HDPE,0.0546
2019,REF,HDPE,0.0476
2019,CAZ,HDPE,0.0656
2019,CHA,HDPE,0.2947
2019,IND,HDPE,0.1333
2019,JPN,HDPE,0.1195
2019,USA,HDPE,0.0702
2020,LAM,HDPE,0.1021
2020,OAS,HDPE,0.0934
2020,SSA,HDPE,0.0572
2020,EUR,HDPE,0.2113
2020,NEU,HDPE,0.0754
2020,MEA,HDPE,0.0546
2020,REF,HDPE,0.0476
2020,CAZ,HDPE,0.0656
2020,CHA,HDPE,0.2376
2020,IND,HDPE,0.1333
2020,JPN,HDPE,0.1195
2020,USA,HDPE,0.0702
2021,LAM,HDPE,0.1121
2021,OAS,HDPE,0.1036
2021,SSA,HDPE,0.0686
2021,EUR,HDPE,0.2176
2021,NEU,HDPE,0.0862
2021,MEA,HDPE,0.0661
2021,REF,HDPE,0.0594
2021,CAZ,HDPE,0.0767
2021,CHA,HDPE,0.268
2021,IND,HDPE,0.1422
2021,JPN,HDPE,0.1288
2021,USA,HDPE,0.0812
2022,LAM,HDPE,0.122
2022,OAS,HDPE,0.1138
2022,SSA,HDPE,0.08
2022,EUR,HDPE,0.2239
2022,NEU,HDPE,0.097
2022,MEA,HDPE,0.0776
2022,REF,HDPE,0.0711
2022,CAZ,HDPE,0.0879
2022,CHA,HDPE,0.2726
2022,IND,HDPE,0.1511
2022,JPN,HDPE,0.1382
2022,USA,HDPE,0.0922
2023,LAM,HDPE,0.1319
2023,OAS,HDPE,0.124
2023,SSA,HDPE,0.0915
2023,EUR,HDPE,0.2302
2023,NEU,HDPE,0.1079
2023,MEA,HDPE,0.0891
2023,REF,HDPE,0.0829
2023,CAZ,HDPE,0.099
2023,CHA,HDPE,0.2771
2023,IND,HDPE,0.16
2023,JPN,HDPE,0.1475
2023,USA,HDPE,0.1032
2024,LAM,HDPE,0.1418
2024,OAS,HDPE,0.1343
2024,SSA,HDPE,0.1029
2024,EUR,HDPE,0.2365
2024,NEU,HDPE,0.1187
2024,MEA,HDPE,0.1006
2024,REF,HDPE,0.0946
2024,CAZ,HDPE,0.1102
2024,CHA,HDPE,0.2817
2024,IND,HDPE,0.1689
2024,JPN,HDPE,0.1569
2024,USA,HDPE,0.1142
2025,LAM,HDPE,0.1518
2025,OAS,HDPE,0.1445
2025,SSA,HDPE,0.1143
2025,EUR,HDPE,0.2428
2025,NEU,HDPE,0.1295
2025,MEA,HDPE,0.1122
2025,REF,HDPE,0.1064
2025,CAZ,HDPE,0.1213
2025,CHA,HDPE,0.2862
2025,IND,HDPE,0.1778
2025,JPN,HDPE,0.1662
2025,USA,HDPE,0.1252
2026,LAM,HDPE,0.1617
2026,OAS,HDPE,0.1547
2026,SSA,HDPE,0.1258
2026,EUR,HDPE,0.249
2026,NEU,HDPE,0.1403
2026,MEA,HDPE,0.1237
2026,REF,HDPE,0.1181
2026,CAZ,HDPE,0.1325
2026,CHA,HDPE,0.2908
2026,IND,HDPE,0.1867
2026,JPN,HDPE,0.1756
2026,USA,HDPE,0.1362
2027,LAM,HDPE,0.1716
2027,OAS,HDPE,0.1649
2027,SSA,HDPE,0.1372
2027,EUR,HDPE,0.2553
2027,NEU,HDPE,0.1511
2027,MEA,HDPE,0.1352
2027,REF,HDPE,0.1299
2027,CAZ,HDPE,0.1436
2027,CHA,HDPE,0.2953
2027,IND,HDPE,0.1956
2027,JPN,HDPE,0.1849
2027,USA,HDPE,0.1472
2028,LAM,HDPE,0.1816
2028,OAS,HDPE,0.1751
2028,SSA,HDPE,0.1486
2028,EUR,HDPE,0.2616
2028,NEU,HDPE,0.162
2028,MEA,HDPE,0.1467
2028,REF,HDPE,0.1416
2028,CAZ,HDPE,0.1548
2028,CHA,HDPE,0.2999
2028,IND,HDPE,0.2044
2028,JPN,HDPE,0.1943
2028,USA,HDPE,0.1581
2029,LAM,HDPE,0.1915
2029,OAS,HDPE,0.1854
2029,SSA,HDPE,0.16
2029,EUR,HDPE,0.2679
2029,NEU,HDPE,0.1728
2029,MEA,HDPE,0.1582
2029,REF,HDPE,0.1534
2029,CAZ,HDPE,0.1659
2029,CHA,HDPE,0.3044
2029,IND,HDPE,0.2133
2029,JPN,HDPE,0.2036
2029,USA,HDPE,0.1691
2030,LAM,HDPE,0.2014
2030,OAS,HDPE,0.1956
2030,SSA,HDPE,0.1715
2030,EUR,HDPE,0.2742
2030,NEU,HDPE,0.1836
2030,MEA,HDPE,0.1697
2030,REF,HDPE,0.1651
2030,CAZ,HDPE,0.177
2030,CHA,HDPE,0.309
2030,IND,HDPE,0.2222
2030,JPN,HDPE,0.213
2030,USA,HDPE,0.1801
2031,LAM,HDPE,0.2113
2031,OAS,HDPE,0.2058
2031,SSA,HDPE,0.1829
2031,EUR,HDPE,0.2805
2031,NEU,HDPE,0.1944
2031,MEA,HDPE,0.1812
2031,REF,HDPE,0.1768
2031,CAZ,HDPE,0.1882
2031,CHA,HDPE,0.3135
2031,IND,HDPE,0.2311
2031,JPN,HDPE,0.2223
2031,USA,HDPE,0.1911
2032,LAM,HDPE,0.2213
2032,OAS,HDPE,0.216
2032,SSA,HDPE,0.1943
2032,EUR,HDPE,0.2868
2032,NEU,HDPE,0.2052
2032,MEA,HDPE,0.1927
2032,REF,HDPE,0.1886
2032,CAZ,HDPE,0.1993
2032,CHA,HDPE,0.3181
2032,IND,HDPE,0.24
2032,JPN,HDPE,0.2317
2032,USA,HDPE,0.2021
2033,LAM,HDPE,0.2312
2033,OAS,HDPE,0.2262
2033,SSA,HDPE,0.2057
2033,EUR,HDPE,0.2931
2033,NEU,HDPE,0.2161
2033,MEA,HDPE,0.2043
2033,REF,HDPE,0.2003
2033,CAZ,HDPE,0.2105
2033,CHA,HDPE,0.3226
2033,IND,HDPE,0.2489
2033,JPN,HDPE,0.241
2033,USA,HDPE,0.2131
2034,LAM,HDPE,0.2411
2034,OAS,HDPE,0.2365
2034,SSA,HDPE,0.2172
2034,EUR,HDPE,0.2994
2034,NEU,HDPE,0.2269
2034,MEA,HDPE,0.2158
2034,REF,HDPE,0.2121
2034,CAZ,HDPE,0.2216
2034,CHA,HDPE,0.3272
2034,IND,HDPE,0.2578
2034,JPN,HDPE,0.2504
2034,USA,HDPE,0.2241
2035,LAM,HDPE,0.2511
2035,OAS,HDPE,0.2467
2035,SSA,HDPE,0.2286
2035,EUR,HDPE,0.3057
2035,NEU,HDPE,0.2377
2035,MEA,HDPE,0.2273
2035,REF,HDPE,0.2238
2035,CAZ,HDPE,0.2328
2035,CHA,HDPE,0.3317
2035,IND,HDPE,0.2667
2035,JPN,HDPE,0.2597
2035,USA,HDPE,0.2351
2036,LAM,HDPE,0.261
2036,OAS,HDPE,0.2569
2036,SSA,HDPE,0.24
2036,EUR,HDPE,0.3119
2036,NEU,HDPE,0.2485
2036,MEA,HDPE,0.2388
2036,REF,HDPE,0.2356
2036,CAZ,HDPE,0.2439
2036,CHA,HDPE,0.3363
2036,IND,HDPE,0.2756
2036,JPN,HDPE,0.2691
2036,USA,HDPE,0.2461
2037,LAM,HDPE,0.2709
2037,OAS,HDPE,0.2671
2037,SSA,HDPE,0.2515
2037,EUR,HDPE,0.3182
2037,NEU,HDPE,0.2593
2037,MEA,HDPE,0.2503
2037,REF,HDPE,0.2473
2037,CAZ,HDPE,0.2551
2037,CHA,HDPE,0.3408
2037,IND,HDPE,0.2844
2037,JPN,HDPE,0.2784
2037,USA,HDPE,0.2571
2038,LAM,HDPE,0.2808
2038,OAS,HDPE,0.2774
2038,SSA,HDPE,0.2629
2038,EUR,HDPE,0.3245
2038,NEU,HDPE,0.2702
2038,MEA,HDPE,0.2618
2038,REF,HDPE,0.2591
2038,CAZ,HDPE,0.2662
2038,CHA,HDPE,0.3454
2038,IND,HDPE,0.2933
2038,JPN,HDPE,0.2878
2038,USA,HDPE,0.2681
2039,LAM,HDPE,0.2908
2039,OAS,HDPE,0.2876
2039,SSA,HDPE,0.2743
2039,EUR,HDPE,0.3308
2039,NEU,HDPE,0.281
2039,MEA,HDPE,0.2733
2039,REF,HDPE,0.2708
2039,CAZ,HDPE,0.2774
2039,CHA,HDPE,0.3499
2039,IND,HDPE,0.3022
2039,JPN,HDPE,0.2971
2039,USA,HDPE,0.2791
2040,LAM,HDPE,0.3007
2040,OAS,HDPE,0.2978
2040,SSA,HDPE,0.2857
2040,EUR,HDPE,0.3371
2040,NEU,HDPE,0.2918
2040,MEA,HDPE,0.2849
2040,REF,HDPE,0.2825
2040,CAZ,HDPE,0.2885
2040,CHA,HDPE,0.3545
2040,IND,HDPE,0.3111
2040,JPN,HDPE,0.3065
2040,USA,HDPE,0.2901
2041,LAM,HDPE,0.3106
2041,OAS,HDPE,0.308
2041,SSA,HDPE,0.2972
2041,EUR,HDPE,0.3434
2041,NEU,HDPE,0.3026
2041,MEA,HDPE,0.2964
2041,REF,HDPE,0.2943
2041,CAZ,HDPE,0.2997
2041,CHA,HDPE,0.359
2041,IND,HDPE,0.32
2041,JPN,HDPE,0.3158
2041,USA,HDPE,0.3011
2042,LAM,HDPE,0.3206
2042,OAS,HDPE,0.3182
2042,SSA,HDPE,0.3086
2042,EUR,HDPE,0.3497
2042,NEU,HDPE,0.3134
2042,MEA,HDPE,0.3079
2042,REF,HDPE,0.306
2042,CAZ,HDPE,0.3108
2042,CHA,HDPE,0.3636
2042,IND,HDPE,0.3289
2042,JPN,HDPE,0.3252
2042,USA,HDPE,0.3121
2043,LAM,HDPE,0.3305
2043,OAS,HDPE,0.3285
2043,SSA,HDPE,0.32
2043,EUR,HDPE,0.356
2043,NEU,HDPE,0.3243
2043,MEA,HDPE,0.3194
2043,REF,HDPE,0.3178
2043,CAZ,HDPE,0.322
2043,CHA,HDPE,0.3681
2043,IND,HDPE,0.3378
2043,JPN,HDPE,0.3345
2043,USA,HDPE,0.323
2044,LAM,HDPE,0.3404
2044,OAS,HDPE,0.3387
2044,SSA,HDPE,0.3314
2044,EUR,HDPE,0.3623
2044,NEU,HDPE,0.3351
2044,MEA,HDPE,0.3309
2044,REF,HDPE,0.3295
2044,CAZ,HDPE,0.3331
2044,CHA,HDPE,0.3727
2044,IND,HDPE,0.3467
2044,JPN,HDPE,0.3439
2044,USA,HDPE,0.334
2045,LAM,HDPE,0.3504
2045,OAS,HDPE,0.3489
2045,SSA,HDPE,0.3429
2045,EUR,HDPE,0.3686
2045,NEU,HDPE,0.3459
2045,MEA,HDPE,0.3424
2045,REF,HDPE,0.3413
2045,CAZ,HDPE,0.3443
2045,CHA,HDPE,0.3772
2045,IND,HDPE,0.3556
2045,JPN,HDPE,0.3532
2045,USA,HDPE,0.345
2046,LAM,HDPE,0.3603
2046,OAS,HDPE,0.3591
2046,SSA,HDPE,0.3543
2046,EUR,HDPE,0.3748
2046,NEU,HDPE,0.3567
2046,MEA,HDPE,0.3539
2046,REF,HDPE,0.353
2046,CAZ,HDPE,0.3554
2046,CHA,HDPE,0.3818
2046,IND,HDPE,0.3644
2046,JPN,HDPE,0.3626
2046,USA,HDPE,0.356
2047,LAM,HDPE,0.3702
2047,OAS,HDPE,0.3693
2047,SSA,HDPE,0.3657
2047,EUR,HDPE,0.3811
2047,NEU,HDPE,0.3675
2047,MEA,HDPE,0.3655
2047,REF,HDPE,0.3648
2047,CAZ,HDPE,0.3666
2047,CHA,HDPE,0.3863
2047,IND,HDPE,0.3733
2047,JPN,HDPE,0.3719
2047,USA,HDPE,0.367
2048,LAM,HDPE,0.3801
2048,OAS,HDPE,0.3796
2048,SSA,HDPE,0.3771
2048,EUR,HDPE,0.3874
2048,NEU,HDPE,0.3784
2048,MEA,HDPE,0.377
2048,REF,HDPE,0.3765
2048,CAZ,HDPE,0.3777
2048,CHA,HDPE,0.3909
2048,IND,HDPE,0.3822
2048,JPN,HDPE,0.3813
2048,USA,HDPE,0.378
2049,LAM,HDPE,0.3901
2049,OAS,HDPE,0.3898
2049,SSA,HDPE,0.3886
2049,EUR,HDPE,0.3937
2049,NEU,HDPE,0.3892
2049,MEA,HDPE,0.3885
2049,REF,HDPE,0.3883
2049,CAZ,HDPE,0.3889
2049,CHA,HDPE,0.3954
2049,IND,HDPE,0.3911
2049,JPN,HDPE,0.3906
2049,USA,HDPE,0.389
2050,LAM,HDPE,0.4
2050,OAS,HDPE,0.4
2050,SSA,HDPE,0.4
2050,EUR,HDPE,0.4
2050,NEU,HDPE,0.4
2050,MEA,HDPE,0.4
2050,REF,HDPE,0.4
2050,CAZ,HDPE,0.4
2050,CHA,HDPE,0.4
2050,IND,HDPE,0.4
2050,JPN,HDPE,0.4
2050,USA,HDPE,0.4
2051,LAM,HDPE,0.4
2051,OAS,HDPE,0.4
2051,SSA,HDPE,0.4
2051,EUR,HDPE,0.4
2051,NEU,HDPE,0.4
2051,MEA,HDPE,0.4
2051,REF,HDPE,0.4
2051,CAZ,HDPE,0.4
2051,CHA,HDPE,0.4
2051,IND,HDPE,0.4
2051,JPN,HDPE,0.4
2051,USA,HDPE,0.4
2052,LAM,HDPE,0.4
2052,OAS,HDPE,0.4
2052,SSA,HDPE,0.4
2052,EUR,HDPE,0.4
2052,NEU,HDPE,0.4
2052,MEA,HDPE,0.4
2052,REF,HDPE,0.4
2052,CAZ,HDPE,0.4
2052,CHA,HDPE,0.4
2052,IND,HDPE,0.4
2052,JPN,HDPE,0.4
2052,USA,HDPE,0.4
2053,LAM,HDPE,0.4
2053,OAS,HDPE,0.4
2053,SSA,HDPE,0.4
2053,EUR,HDPE,0.4
2053,NEU,HDPE,0.4
2053,MEA,HDPE,0.4
2053,REF,HDPE,0.4
2053,CAZ,HDPE,0.4
2053,CHA,HDPE,0.4
2053,IND,HDPE,0.4
2053,JPN,HDPE,0.4
2053,USA,HDPE,0.4
2054,LAM,HDPE,0.4
2054,OAS,HDPE,0.4
2054,SSA,HDPE,0.4
2054,EUR,HDPE,0.4
2054,NEU,HDPE,0.4
2054,MEA,HDPE,0.4
2054,REF,HDPE,0.4
2054,CAZ,HDPE,0.4
2054,CHA,HDPE,0.4
2054,IND,HDPE,0.4
2054,JPN,HDPE,0.4
2054,USA,HDPE,0.4
2055,LAM,HDPE,0.4
2055,OAS,HDPE,0.4
2055,SSA,HDPE,0.4
2055,EUR,HDPE,0.4
2055,NEU,HDPE,0.4
2055,MEA,HDPE,0.4
2055,REF,HDPE,0.4
2055,CAZ,HDPE,0.4
2055,CHA,HDPE,0.4
2055,IND,HDPE,0.4
2055,JPN,HDPE,0.4
2055,USA,HDPE,0.4
2056,LAM,HDPE,0.4
2056,OAS,HDPE,0.4
2056,SSA,HDPE,0.4
2056,EUR,HDPE,0.4
2056,NEU,HDPE,0.4
2056,MEA,HDPE,0.4
2056,REF,HDPE,0.4
2056,CAZ,HDPE,0.4
2056,CHA,HDPE,0.4
2056,IND,HDPE,0.4
2056,JPN,HDPE,0.4
2056,USA,HDPE,0.4
2057,LAM,HDPE,0.4
2057,OAS,HDPE,0.4
2057,SSA,HDPE,0.4
2057,EUR,HDPE,0.4
2057,NEU,HDPE,0.4
2057,MEA,HDPE,0.4
2057,REF,HDPE,0.4
2057,CAZ,HDPE,0.4
2057,CHA,HDPE,0.4
2057,IND,HDPE,0.4
2057,JPN,HDPE,0.4
2057,USA,HDPE,0.4
2058,LAM,HDPE,0.4
2058,OAS,HDPE,0.4
2058,SSA,HDPE,0.4
2058,EUR,HDPE,0.4
2058,NEU,HDPE,0.4
2058,MEA,HDPE,0.4
2058,REF,HDPE,0.4
2058,CAZ,HDPE,0.4
2058,CHA,HDPE,0.4
2058,IND,HDPE,0.4
2058,JPN,HDPE,0.4
2058,USA,HDPE,0.4
2059,LAM,HDPE,0.4
2059,OAS,HDPE,0.4
2059,SSA,HDPE,0.4
2059,EUR,HDPE,0.4
2059,NEU,HDPE,0.4
2059,MEA,HDPE,0.4
2059,REF,HDPE,0.4
2059,CAZ,HDPE,0.4
2059,CHA,HDPE,0.4
2059,IND,HDPE,0.4
2059,JPN,HDPE,0.4
2059,USA,HDPE,0.4
2060,LAM,HDPE,0.4
2060,OAS,HDPE,0.4
2060,SSA,HDPE,0.4
2060,EUR,HDPE,0.4
2060,NEU,HDPE,0.4
2060,MEA,HDPE,0.4
2060,REF,HDPE,0.4
2060,CAZ,HDPE,0.4
2060,CHA,HDPE,0.4
2060,IND,HDPE,0.4
2060,JPN,HDPE,0.4
2060,USA,HDPE,0.4
2061,LAM,HDPE,0.4
2061,OAS,HDPE,0.4
2061,SSA,HDPE,0.4
2061,EUR,HDPE,0.4
2061,NEU,HDPE,0.4
2061,MEA,HDPE,0.4
2061,REF,HDPE,0.4
2061,CAZ,HDPE,0.4
2061,CHA,HDPE,0.4
2061,IND,HDPE,0.4
2061,JPN,HDPE,0.4
2061,USA,HDPE,0.4
2062,LAM,HDPE,0.4
2062,OAS,HDPE,0.4
2062,SSA,HDPE,0.4
2062,EUR,HDPE,0.4
2062,NEU,HDPE,0.4
2062,MEA,HDPE,0.4
2062,REF,HDPE,0.4
2062,CAZ,HDPE,0.4
2062,CHA,HDPE,0.4
2062,IND,HDPE,0.4
2062,JPN,HDPE,0.4
2062,USA,HDPE,0.4
2063,LAM,HDPE,0.4
2063,OAS,HDPE,0.4
2063,SSA,HDPE,0.4
2063,EUR,HDPE,0.4
2063,NEU,HDPE,0.4
2063,MEA,HDPE,0.4
2063,REF,HDPE,0.4
2063,CAZ,HDPE,0.4
2063,CHA,HDPE,0.4
2063,IND,HDPE,0.4
2063,JPN,HDPE,0.4
2063,USA,HDPE,0.4
2064,LAM,HDPE,0.4
2064,OAS,HDPE,0.4
2064,SSA,HDPE,0.4
2064,EUR,HDPE,0.4
2064,NEU,HDPE,0.4
2064,MEA,HDPE,0.4
2064,REF,HDPE,0.4
2064,CAZ,HDPE,0.4
2064,CHA,HDPE,0.4
2064,IND,HDPE,0.4
2064,JPN,HDPE,0.4
2064,USA,HDPE,0.4
2065,LAM,HDPE,0.4
2065,OAS,HDPE,0.4
2065,SSA,HDPE,0.4
2065,EUR,HDPE,0.4
2065,NEU,HDPE,0.4
2065,MEA,HDPE,0.4
2065,REF,HDPE,0.4
2065,CAZ,HDPE,0.4
2065,CHA,HDPE,0.4
2065,IND,HDPE,0.4
2065,JPN,HDPE,0.4
2065,USA,HDPE,0.4
2066,LAM,HDPE,0.4
2066,OAS,HDPE,0.4
2066,SSA,HDPE,0.4
2066,EUR,HDPE,0.4
2066,NEU,HDPE,0.4
2066,MEA,HDPE,0.4
2066,REF,HDPE,0.4
2066,CAZ,HDPE,0.4
2066,CHA,HDPE,0.4
2066,IND,HDPE,0.4
2066,JPN,HDPE,0.4
2066,USA,HDPE,0.4
2067,LAM,HDPE,0.4
2067,OAS,HDPE,0.4
2067,SSA,HDPE,0.4
2067,EUR,HDPE,0.4
2067,NEU,HDPE,0.4
2067,MEA,HDPE,0.4
2067,REF,HDPE,0.4
2067,CAZ,HDPE,0.4
2067,CHA,HDPE,0.4
2067,IND,HDPE,0.4
2067,JPN,HDPE,0.4
2067,USA,HDPE,0.4
2068,LAM,HDPE,0.4
2068,OAS,HDPE,0.4
2068,SSA,HDPE,0.4
2068,EUR,HDPE,0.4
2068,NEU,HDPE,0.4
2068,MEA,HDPE,0.4
2068,REF,HDPE,0.4
2068,CAZ,HDPE,0.4
2068,CHA,HDPE,0.4
2068,IND,HDPE,0.4
2068,JPN,HDPE,0.4
2068,USA,HDPE,0.4
2069,LAM,HDPE,0.4
2069,OAS,HDPE,0.4
2069,SSA,HDPE,0.4
2069,EUR,HDPE,0.4
2069,NEU,HDPE,0.4
2069,MEA,HDPE,0.4
2069,REF,HDPE,0.4
2069,CAZ,HDPE,0.4
2069,CHA,HDPE,0.4
2069,IND,HDPE,0.4
2069,JPN,HDPE,0.4
2069,USA,HDPE,0.4
2070,LAM,HDPE,0.4
2070,OAS,HDPE,0.4
2070,SSA,HDPE,0.4
2070,EUR,HDPE,0.4
2070,NEU,HDPE,0.4
2070,MEA,HDPE,0.4
2070,REF,HDPE,0.4
2070,CAZ,HDPE,0.4
2070,CHA,HDPE,0.4
2070,IND,HDPE,0.4
2070,JPN,HDPE,0.4
2070,USA,HDPE,0.4
2071,LAM,HDPE,0.4
2071,OAS,HDPE,0.4
2071,SSA,HDPE,0.4
2071,EUR,HDPE,0.4
